278,478,27,2056.75,0
756,653,23,870.33,0
736,888,43,538.71,0
458,542,15,1251.33,0
522,994,15,1473.99,0
800,435,13,942.51,0
467,557,2,117.41,0
257,284,14,512.62,0
360,464,47,767.36,0
646,289,33,1590.90,0
643,565,8,100.95,0
256,18,13,275.64,0
990,364,50,1566.19,0
66,477,36,807.82,0
358,865,29,1352.91,0
282,925,31,700.47,0
281,422,35,3349.25,0
560,654,31,2710.80,0
54,387,50,3817.12,0
909,394,16,1598.35,0
148,998,42,997.45,0
49,67,10,213.13,0
45,931,31,572.75,0
319,485,8,237.19,0
755,29,28,237.41,0
372,659,38,2920.46,0
694,937,19,1197.05,0
607,412,50,2404.17,0
877,931,30,554.27,0
224,392,34,1742.82,0
820,783,44,100.79,0
922,723,24,1554.88,0
289,171,49,381.51,0
710,950,29,656.96,0
477,176,38,3783.75,0
72,644,27,1726.71,0
437,742,8,490.91,0
702,931,2,36.95,0
476,728,49,2345.99,0
202,11,14,1139.04,0
74,826,24,723.56,0
990,845,8,513.34,0
220,338,3,33.76,0
388,279,19,493.52,0
106,604,2,50.50,0
154,784,22,513.67,0
15,879,48,2145.12,0
484,652,32,3077.17,0
172,495,4,211.41,0
632,543,27,831.25,0
387,622,28,1053.93,0
943,933,39,945.19,0
976,893,37,2324.48,0
374,712,14,841.55,0
109,148,4,309.12,0
150,737,38,696.59,0
687,291,20,1688.90,0
144,59,19,1426.45,0
804,936,45,1413.98,0
920,842,43,964.12,0
59,434,31,1007.19,0
156,294,19,691.75,0
435,61,30,1817.77,0
241,826,12,361.78,0
915,164,15,929.77,0
13,218,6,234.79,0
985,286,5,477.00,0
511,384,4,271.05,0
423,757,38,1778.88,0
107,526,40,487.63,0
257,269,42,2767.66,0
756,642,7,447.40,0
700,306,30,2268.53,0
372,601,26,2390.47,0
256,836,10,336.58,0
178,41,44,1683.33,0
904,488,21,1212.35,0
606,696,7,457.12,0
71,820,36,2836.03,0
358,769,42,1987.58,0
526,558,6,218.63,0
558,114,35,1990.16,0
821,529,35,332.87,0
890,742,43,2638.66,0
449,530,7,274.14,0
770,905,27,2214.08,0
555,675,39,3477.27,0
132,847,22,1266.86,0
634,586,48,324.10,0
690,471,22,2005.88,0
811,962,4,153.30,0
864,396,20,1067.30,0
521,33,26,398.96,0
235,354,49,1681.66,0
885,334,6,250.54,0
786,832,31,1812.21,0
575,936,10,314.22,0
114,109,24,669.92,0
96,853,35,2097.71,0
861,20,12,45.40,0
954,461,33,763.56,0
25,396,23,1227.39,0
165,879,44,1966.36,0
255,391,28,2202.81,0
154,934,15,81.75,0
647,233,14,102.87,0
723,925,10,225.96,0
854,400,3,155.66,0
594,936,9,282.80,0
336,206,41,1010.99,0
59,129,22,2099.92,0
202,921,46,498.70,0
276,797,26,1614.53,0
533,855,32,2548.92,0
480,198,2,80.02,0
535,796,17,777.15,0
805,867,4,362.03,0
186,302,24,221.30,0
945,726,9,586.32,0
283,915,1,2.95,0
737,656,12,1022.00,0
617,612,11,1035.08,0
274,995,37,1685.12,0
512,148,27,2086.54,0
268,712,50,3005.54,0
719,521,38,1366.56,0
360,781,27,1898.21,0
433,772,35,1521.25,0
154,848,24,1359.12,0
322,50,10,159.46,0
959,521,6,215.77,0
960,384,39,2642.77,0
210,244,1,15.08,0
158,939,3,140.43,0
631,114,45,2558.78,0
451,451,30,1252.34,0
39,446,43,3361.71,0
80,278,49,3872.61,0
925,958,26,691.77,0
654,15,42,3964.86,0
878,336,20,556.00,0
899,395,47,1129.49,0
823,814,44,1536.17,0
841,358,38,2284.58,0
234,568,4,104.87,0
959,578,49,436.98,0
434,494,15,830.34,0
691,768,46,1025.77,0
150,267,48,854.38,0
233,405,41,3672.43,0
544,221,14,838.13,0
637,660,33,2191.29,0
948,14,50,2222.05,0
11,99,50,1645.54,0
154,445,6,143.51,0
183,261,48,3498.53,0
534,285,28,1265.43,0
885,666,46,2188.29,0
322,507,50,448.24,0
422,707,50,2894.49,0
567,707,47,2720.82,0
452,543,24,738.89,0
621,298,31,1193.99,0
35,382,23,1756.30,0
634,292,48,4064.97,0
501,806,17,718.88,0
670,456,25,637.48,0
696,652,25,2404.04,0
598,224,12,993.91,0
413,444,35,2002.29,0
589,231,49,4885.64,0
157,721,32,1243.57,0
579,895,47,3215.61,0
120,531,29,2714.61,0
496,709,25,773.48,0
300,149,32,1349.05,0
428,810,12,720.20,0
329,459,33,1250.78,0
534,281,36,212.63,0
706,52,35,2484.61,0
451,400,11,570.77,0
68,386,38,1454.17,0
225,114,35,1990.16,0
568,79,17,537.52,0
116,357,12,605.31,0
989,807,26,2119.05,0
369,169,37,2611.06,0
49,955,38,155.90,0
158,989,37,2971.13,0
91,831,38,264.03,0
381,325,6,75.64,0
849,706,23,169.90,0
648,41,34,1300.75,0
974,378,44,606.47,0
104,823,43,1976.77,0
134,519,11,375.59,0
657,116,10,319.48,0
227,895,30,2052.52,0
777,231,17,1695.02,0
996,66,44,568.29,0
490,945,30,2043.49,0
926,596,40,2232.03,0
51,495,23,1215.60,0
741,687,2,4.19,0
263,260,35,3289.49,0
516,918,45,4338.09,0
536,440,4,308.21,0
231,138,1,29.55,0
398,108,16,492.95,0
45,191,28,1688.61,0
19,539,7,652.61,0
656,301,13,290.15,0
371,729,20,27.21,0
171,679,1,85.31,0
532,279,28,727.30,0
89,677,47,4202.11,0
786,271,32,1213.06,0
457,999,8,50.30,0
482,281,22,129.94,0
898,108,11,338.90,0
715,345,22,401.15,0
357,912,15,60.33,0
293,128,44,1197.31,0
707,873,28,969.03,0
411,680,13,863.50,0
172,797,38,2359.70,0
581,435,4,290.00,0
117,132,7,375.74,0
954,347,50,741.92,0
301,71,24,1406.36,0
207,46,3,213.25,0
443,178,2,184.45,0
666,611,50,1774.68,0
142,50,18,287.03,0
835,874,18,1410.93,0
632,506,30,950.30,0
513,787,1,74.63,0
995,617,41,3865.73,0
336,543,5,153.94,0
355,875,32,909.25,0
58,127,9,843.65,0
323,850,48,2810.61,0
220,682,15,1417.40,0
998,415,34,1796.93,0
624,271,34,1288.88,0
807,173,28,1740.84,0
556,987,10,570.55,0
471,5,47,1978.17,0
879,196,36,2742.37,0
609,552,22,1985.35,0
110,205,10,914.32,0
58,135,41,290.03,0
291,809,15,387.38,0
575,405,19,1701.86,0
644,392,50,2562.97,0
488,706,50,369.35,0
218,193,14,92.16,0
772,570,45,180.42,0
859,854,9,650.57,0
305,135,1,7.07,0
409,796,48,2194.29,0
964,287,20,744.24,0
365,756,31,1035.64,0
742,50,10,159.46,0
69,322,48,1436.44,0
229,225,44,1238.49,0
722,434,11,357.39,0
402,80,45,2611.34,0
660,767,27,2037.98,0
533,778,8,335.87,0
426,70,46,2541.32,0
536,792,31,741.97,0
740,786,4,228.92,0
599,915,11,32.47,0
298,872,38,2757.03,0
392,721,33,1282.43,0
584,766,47,343.17,0
325,460,20,1061.82,0
392,672,46,2856.66,0
195,225,50,1407.37,0
180,772,11,478.11,0
60,620,10,720.59,0
305,496,21,1600.56,0
429,200,28,186.98,0
228,881,22,460.61,0
683,868,19,1870.05,0
750,59,19,1426.45,0
832,568,25,655.47,0
642,145,27,785.14,0
375,861,22,578.15,0
306,521,42,1510.41,0
877,608,25,866.81,0
984,821,6,76.29,0
373,769,22,1041.11,0
163,47,44,172.88,0
63,924,12,1014.54,0
845,233,23,169.00,0
97,924,7,591.82,0
624,357,49,2471.67,0
810,267,18,320.39,0
824,974,37,1964.12,0
455,581,8,553.65,0
484,546,20,1534.87,0
714,963,16,423.39,0
413,539,29,2703.65,0
544,199,11,745.59,0
437,141,11,18.12,0
240,490,9,292.18,0
827,524,49,1783.47,0
727,83,47,242.20,0
930,51,12,799.32,0
527,181,1,42.92,0
939,900,1,18.77,0
627,820,25,1969.47,0
914,558,6,218.63,0
670,938,40,747.55,0
895,28,5,275.92,0
755,300,1,62.70,0
808,852,16,1372.66,0
784,271,14,530.72,0
504,54,36,380.83,0
706,206,39,961.67,0
191,363,35,512.71,0
391,838,7,320.04,0
592,943,13,479.01,0
495,456,14,356.99,0
818,145,13,378.03,0
731,339,29,934.34,0
668,411,34,2034.40,0
100,923,24,1840.51,0
416,371,44,820.67,0
654,708,22,854.51,0
15,861,16,420.47,0
969,831,26,180.65,0
192,46,27,1919.28,0
142,342,47,2251.15,0
94,578,20,178.36,0
448,276,22,1212.46,0
11,386,1,38.27,0
614,181,9,386.31,0
64,774,32,2918.37,0
707,16,27,474.96,0
161,899,47,1907.46,0
385,562,45,1241.61,0
41,274,6,156.72,0
990,269,43,2833.56,0
50,171,26,202.43,0
559,912,50,201.09,0
442,765,16,1121.56,0
877,972,44,1410.81,0
939,662,8,675.06,0
68,972,33,1058.11,0
240,165,35,1741.32,0
22,323,7,512.49,0
596,58,31,1291.10,0
735,833,26,678.97,0
77,595,41,1634.89,0
213,373,27,1318.11,0
64,401,3,216.42,0
121,665,13,1272.17,0
94,752,4,187.21,0
7,11,50,4068.01,0
857,730,17,1538.86,0
975,738,27,2352.80,0
57,342,12,574.76,0
620,640,30,675.16,0
433,425,33,831.68,0
655,348,35,2412.28,0
486,216,10,338.52,0
737,709,39,1206.62,0
49,977,6,328.03,0
915,724,1,3.54,0
445,73,7,436.98,0
617,765,1,70.10,0
761,910,12,1183.43,0
904,355,50,1026.64,0
499,634,13,1211.95,0
422,296,19,648.18,0
28,722,6,565.46,0
797,336,37,1028.60,0
164,854,35,2529.98,0
550,903,8,452.30,0
646,475,20,1143.76,0
683,450,30,1425.98,0
71,273,17,1096.60,0
616,972,3,96.19,0
211,88,25,1032.02,0
420,989,13,1043.91,0
48,361,33,902.71,0
186,572,49,3080.75,0
596,665,16,1565.75,0
809,533,15,547.63,0
21,434,5,162.45,0
320,934,22,119.90,0
356,198,10,400.08,0
983,480,40,645.13,0
223,147,35,3295.62,0
21,154,28,609.55,0
696,10,46,3076.54,0
700,52,8,567.91,0
364,732,40,3713.49,0
733,957,3,118.01,0
731,718,46,2086.98,0
64,724,8,28.30,0
836,987,11,627.60,0
230,110,25,667.83,0
363,924,44,3719.98,0
72,46,20,1421.69,0
353,935,37,1914.72,0
543,326,45,3602.04,0
970,627,24,2397.24,0
975,878,8,316.15,0
598,727,6,199.71,0
114,174,36,1236.28,0
979,911,22,1788.73,0
283,685,44,826.13,0
450,87,12,846.62,0
936,397,15,1181.94,0
159,855,38,3026.84,0
969,993,35,1843.49,0
132,189,33,272.12,0
118,850,5,292.77,0
576,533,19,693.66,0
223,796,1,45.71,0
477,828,27,279.09,0
876,658,47,4494.35,0
540,341,2,75.20,0
1000,64,31,543.08,0
996,876,19,64.19,0
272,476,10,960.33,0
912,588,36,965.55,0
867,563,30,969.03,0
165,102,32,977.58,0
513,393,19,1724.58,0
696,314,25,1507.47,0
261,918,35,3374.07,0
841,330,32,2169.41,0
812,148,14,1081.91,0
653,43,44,2822.56,0
942,967,47,200.74,0
542,625,24,1011.13,0
751,490,39,1266.13,0
867,468,18,1309.89,0
654,117,38,2956.91,0
477,139,39,2118.16,0
750,843,13,200.27,0
917,811,43,1908.55,0
440,531,32,2995.43,0
97,634,46,4288.44,0
274,216,43,1455.62,0
615,202,26,1276.27,0
986,293,27,1037.51,0
954,487,12,187.77,0
666,39,3,242.94,0
698,990,39,3864.13,0
934,779,16,1573.04,0
400,142,27,486.89,0
593,694,9,742.43,0
837,124,6,14.44,0
152,798,39,2595.86,0
278,19,41,1182.88,0
571,723,31,2008.39,0
859,296,9,307.03,0
761,978,12,203.96,0
862,20,13,49.18,0
314,117,4,311.25,0
827,875,44,1250.21,0
19,107,41,2540.35,0
463,284,17,622.47,0
2,131,25,181.91,0
33,135,27,190.99,0
368,231,29,2891.50,0
305,264,13,266.42,0
337,80,36,2089.07,0
24,76,27,1255.96,0
974,393,22,1996.89,0
525,603,18,610.42,0
762,458,6,238.82,0
562,712,46,2765.10,0
662,520,14,451.98,0
233,382,42,3207.15,0
639,160,40,48.49,0
689,919,11,782.08,0
875,446,10,781.79,0
936,673,26,1644.21,0
135,238,9,74.37,0
929,296,46,1569.29,0
173,931,23,424.94,0
593,705,48,2893.92,0
20,816,17,416.42,0
426,270,44,1275.92,0
353,742,37,2270.47,0
902,101,25,2192.94,0
20,186,3,30.59,0
790,124,47,113.15,0
607,150,14,106.68,0
606,867,21,1900.66,0
539,495,35,1849.83,0
800,228,38,392.12,0
335,169,22,1552.52,0
952,276,6,330.67,0
212,649,49,1257.62,0
582,179,19,951.38,0
817,435,12,870.01,0
624,132,27,1449.28,0
241,40,30,1478.01,0
215,618,19,1822.46,0
250,477,32,718.06,0
957,324,31,625.62,0
219,755,7,322.78,0
662,597,24,841.56,0
940,422,50,4784.64,0
234,672,22,1366.23,0
612,532,31,2626.65,0
870,193,31,204.07,0
498,249,38,2813.00,0
969,190,6,221.75,0
998,413,27,1498.49,0
282,965,43,1615.91,0
252,82,49,2717.88,0
590,218,28,1095.68,0
280,341,12,451.19,0
639,711,4,257.54,0
635,673,1,63.24,0
812,658,3,286.87,0
195,460,16,849.45,0
40,838,22,1005.83,0
908,348,35,2412.28,0
371,475,39,2230.32,0
794,316,20,1060.86,0
809,11,38,3091.69,0
962,646,39,1120.10,0
967,145,37,1075.93,0
1,562,43,1186.42,0
909,352,29,1169.47,0
849,225,32,900.72,0
12,861,33,867.23,0
188,956,10,174.52,0
334,570,17,68.16,0
552,643,10,424.21,0
872,36,40,959.23,0
525,405,42,3762.00,0
187,868,45,4429.06,0
228,782,27,2507.09,0
945,554,17,99.59,0
425,919,9,639.88,0
95,545,15,489.33,0
537,835,8,719.65,0
234,272,20,1240.24,0
329,398,33,300.36,0
324,946,30,1709.38,0
968,490,3,97.39,0
977,123,9,213.54,0
548,343,4,221.81,0
626,225,17,478.51,0
268,966,19,962.36,0
462,39,36,2915.23,0
146,723,12,777.44,0
29,455,22,1227.88,0
458,602,21,1951.81,0
57,232,42,2437.99,0
203,154,31,674.85,0
105,390,27,1526.78,0
75,445,19,454.43,0
307,810,47,2820.79,0
966,557,22,1291.47,0
184,167,18,955.52,0
856,921,26,281.88,0
134,707,12,694.68,0
387,149,28,1180.42,0
603,571,21,1698.94,0
117,393,21,1906.12,0
102,48,42,3407.36,0
702,677,12,1072.88,0
241,400,5,259.44,0
432,303,49,2849.15,0
8,450,1,47.53,0
805,920,27,2449.93,0
927,771,28,502.16,0
574,159,24,2174.45,0
703,111,9,147.24,0
997,461,4,92.55,0
601,707,43,2489.26,0
374,132,12,644.12,0
228,592,24,1743.49,0
199,15,17,1604.83,0
827,2,6,101.22,0
223,715,39,3712.99,0
291,39,1,80.98,0
738,39,6,485.87,0
776,421,32,3047.05,0
347,861,14,367.91,0
723,801,48,4396.78,0
711,700,7,491.72,0
755,997,4,160.72,0
358,808,10,551.05,0
89,488,49,2828.81,0
433,427,47,1256.83,0
194,9,19,710.76,0
824,968,37,801.89,0
574,522,15,32.40,0
771,317,21,486.56,0
967,232,23,1335.09,0
719,598,37,3254.69,0
135,473,28,538.24,0
162,779,20,1966.30,0
345,864,50,3594.70,0
905,610,43,2003.16,0
122,261,1,72.89,0
610,982,18,1707.25,0
989,773,36,2904.14,0
286,502,6,221.44,0
268,253,15,1189.40,0
96,183,27,2587.10,0
36,221,21,1257.19,0
252,426,13,804.24,0
86,622,36,1355.05,0
48,469,3,267.04,0
53,982,19,1802.10,0
221,175,48,2982.61,0
396,970,7,43.55,0
737,530,36,1409.85,0
900,853,33,1977.84,0
694,734,18,209.64,0
830,860,23,1273.64,0
135,482,16,818.46,0
689,365,12,1173.43,0
911,48,31,2514.96,0
536,891,39,636.92,0
763,861,15,394.19,0
705,328,41,43.21,0
622,345,36,656.42,0
220,729,33,44.89,0
645,886,22,90.51,0
55,343,46,2550.81,0
73,172,33,1845.35,0
597,686,43,1050.44,0
335,915,30,88.56,0
209,432,25,750.45,0
997,619,7,678.39,0
331,269,18,1186.14,0
531,946,10,569.79,0
104,473,2,38.45,0
836,363,41,600.61,0
114,379,42,1247.97,0
29,942,25,282.02,0
594,406,24,884.39,0
504,103,6,568.74,0
566,413,12,666.00,0
725,473,26,499.79,0
334,606,15,970.23,0
143,963,49,1296.63,0
817,446,9,703.61,0
966,615,3,39.53,0
425,427,14,374.38,0
656,131,44,320.17,0
3,966,18,911.71,0
541,498,10,469.87,0
729,33,1,15.34,0
618,39,8,647.83,0
716,884,27,1439.67,0
67,637,21,924.95,0
491,815,43,4117.03,0
627,188,16,1358.12,0
731,376,45,1480.99,0
489,231,44,4387.10,0
688,14,47,2088.73,0
633,409,22,833.12,0
240,269,40,2635.87,0
369,98,31,1844.34,0
492,834,4,194.33,0
659,485,25,741.21,0
672,85,10,890.17,0
206,598,31,2726.91,0
300,653,13,491.92,0
725,35,47,2120.39,0
881,675,48,4279.72,0
974,289,31,1494.48,0
805,864,29,2084.93,0
346,241,46,2386.40,0
247,502,36,1328.61,0
144,46,13,924.10,0
153,801,40,3663.98,0
53,636,25,2146.04,0
214,617,11,1037.15,0
321,973,20,1892.64,0
837,240,42,1769.49,0
65,637,26,1145.17,0
378,940,14,724.62,0
249,468,18,1309.89,0
151,355,38,780.25,0
850,4,30,1012.04,0
52,107,28,1734.87,0
998,40,44,2167.75,0
137,758,48,3246.41,0
661,282,30,2469.96,0
283,313,7,331.23,0
798,610,20,931.70,0
434,368,44,2395.03,0
691,156,4,151.74,0
320,613,40,1694.66,0
231,709,26,804.41,0
34,726,33,2149.83,0
629,538,33,1609.52,0
48,757,45,2106.57,0
351,534,18,792.02,0
333,447,27,1744.38,0
869,17,8,444.93,0
77,533,3,109.53,0
743,578,24,214.03,0
740,577,8,453.46,0
354,369,27,2542.40,0
122,91,12,84.96,0
759,676,21,609.91,0
911,101,14,1228.05,0
82,159,16,1449.63,0
607,688,45,1608.27,0
203,963,21,555.70,0
57,249,10,740.26,0
851,689,17,577.42,0
880,803,41,64.55,0
260,308,19,1827.82,0
900,665,40,3914.37,0
587,272,14,868.17,0
339,850,50,2927.71,0
657,723,4,259.15,0
250,831,20,138.96,0
315,103,34,3222.88,0
725,735,2,18.18,0
5,936,36,1131.19,0
922,314,4,241.19,0
180,518,1,53.46,0
560,584,31,1673.45,0
710,780,8,539.07,0
730,366,6,231.52,0
430,338,7,78.78,0
395,573,16,465.56,0
742,157,31,641.35,0
288,134,25,1796.15,0
93,137,24,1574.92,0
642,794,43,1062.32,0
294,400,18,933.98,0
75,929,37,2875.60,0
588,787,16,1194.09,0
427,43,38,2437.67,0
364,332,41,1800.57,0
418,640,2,45.01,0
182,916,5,98.81,0
145,863,2,188.45,0
484,208,18,904.61,0
758,59,10,750.76,0
604,514,35,2099.71,0
339,315,35,2907.30,0
793,217,18,444.42,0
709,254,5,222.43,0
602,885,29,1780.85,0
862,341,10,375.99,0
49,284,43,1574.49,0
797,762,49,435.59,0
492,384,23,1558.56,0
50,574,9,88.80,0
369,686,41,1001.59,0
886,304,8,189.94,0
128,33,7,107.41,0
5,400,7,363.21,0
190,958,46,1223.90,0
613,77,45,4459.80,0
150,615,6,79.07,0
917,200,42,280.47,0
672,623,19,1742.72,0
388,730,39,3530.33,0
929,648,39,235.29,0
46,783,6,13.74,0
803,603,9,305.21,0
976,106,25,1585.67,0
130,206,49,1208.25,0
250,53,10,385.30,0
253,617,14,1320.00,0
621,201,29,762.16,0
778,854,24,1734.85,0
29,437,22,624.29,0
255,914,49,2736.01,0
307,659,24,1844.50,0
109,5,14,589.24,0
773,683,22,1837.66,0
850,477,11,246.83,0
373,443,31,2125.02,0
662,267,33,587.39,0
635,923,29,2223.95,0
958,197,39,1539.51,0
741,776,7,456.93,0
811,645,11,276.71,0
203,835,24,2158.95,0
318,613,43,1821.76,0
735,960,48,957.98,0
788,424,17,494.53,0
421,527,29,1641.79,0
441,415,9,475.66,0
680,97,36,222.26,0
616,477,36,807.82,0
943,954,37,795.11,0
692,218,42,1643.52,0
147,755,47,2167.25,0
787,34,8,56.21,0
298,536,12,250.10,0
504,316,18,954.77,0
262,384,33,2236.19,0
624,122,24,372.91,0
4,43,32,2052.77,0
202,995,33,1502.94,0
631,94,40,2814.78,0
20,599,35,3373.54,0
963,133,36,1557.09,0
109,452,26,1922.70,0
682,394,21,2097.83,0
283,200,6,40.07,0
613,174,32,1098.91,0
700,337,48,2827.28,0
99,961,13,761.64,0
715,334,33,1378.00,0
587,720,3,110.39,0
930,736,45,1198.59,0
844,845,19,1219.18,0
975,902,46,3395.88,0
60,722,10,942.44,0
718,149,49,2065.73,0
192,194,15,578.13,0
387,194,1,38.54,0
415,63,1,88.08,0
148,653,47,1778.49,0
494,272,7,434.08,0
14,268,39,2307.82,0
477,298,39,1502.11,0
622,331,49,1536.32,0
463,809,34,878.07,0
451,70,41,2265.09,0
277,382,33,2519.90,0
679,216,27,914.00,0
683,384,22,1490.80,0
350,788,26,1626.48,0
642,131,44,320.17,0
620,789,37,356.90,0
268,885,10,614.09,0
274,653,39,1475.77,0
661,461,27,624.73,0
895,302,20,184.42,0
815,209,12,226.69,0
14,808,23,1267.41,0
108,380,18,794.19,0
337,208,37,1859.48,0
688,926,4,69.60,0
990,686,17,415.29,0
713,593,20,1441.81,0
185,780,7,471.68,0
562,670,29,1250.98,0
20,46,34,2416.87,0
73,694,33,2722.26,0
540,977,10,546.72,0
9,858,34,2216.93,0
830,520,35,1129.94,0
520,755,1,46.11,0
966,132,15,805.16,0
645,468,36,2619.79,0
705,625,27,1137.52,0
740,409,20,757.38,0
408,71,11,644.58,0
267,652,28,2692.53,0
995,474,8,679.29,0
921,86,13,755.95,0
608,533,31,1131.76,0
311,915,31,91.51,0
172,320,13,558.09,0
63,26,33,2902.23,0
560,183,47,4503.47,0
736,474,25,2122.77,0
957,530,17,665.76,0
921,358,37,2224.46,0
135,970,24,149.31,0
132,417,38,1401.53,0
960,778,40,1679.35,0
485,502,31,1144.08,0
340,375,35,803.25,0
941,826,49,1477.26,0
57,371,17,317.08,0
687,941,49,331.63,0
824,903,40,2261.51,0
501,617,13,1225.72,0
506,640,17,382.59,0
171,607,45,3890.10,0
344,971,34,3219.03,0
101,53,34,1310.01,0
1000,833,35,913.99,0
900,916,35,691.66,0
123,702,5,422.06,0
604,969,7,25.83,0
242,437,24,681.04,0
76,343,30,1663.57,0
421,621,50,4054.49,0
619,493,42,2870.81,0
303,416,28,820.23,0
927,513,38,2184.99,0
659,576,2,155.23,0
411,386,32,1224.57,0
887,734,17,197.99,0
500,320,17,729.81,0
938,470,40,362.32,0
21,515,7,607.28,0
368,294,41,1492.73,0
14,571,47,3802.38,0
163,772,22,956.21,0
919,114,5,284.31,0
815,641,21,1000.91,0
504,661,43,3868.00,0
578,894,1,90.05,0
585,34,20,140.54,0
145,491,3,212.90,0
524,265,13,1157.02,0
145,353,24,315.37,0
650,300,22,1379.49,0
880,852,41,3517.45,0
609,89,26,336.62,0
517,309,20,353.46,0
40,959,16,787.12,0
434,757,4,187.25,0
960,888,46,576.29,0
191,991,49,4233.00,0
315,615,1,13.18,0
781,248,5,192.83,0
743,211,30,174.28,0
158,892,32,471.30,0
312,885,46,2824.79,0
345,695,11,99.55,0
846,12,15,734.16,0
733,618,13,1246.95,0
309,686,43,1050.44,0
750,402,37,3185.03,0
744,539,28,2610.43,0
137,639,3,237.61,0
334,553,6,173.07,0
962,612,49,4610.80,0
620,222,47,2941.86,0
118,773,31,2500.79,0
691,995,21,956.42,0
220,303,9,523.31,0
763,340,39,1810.75,0
702,338,13,146.31,0
807,261,49,3571.42,0
555,417,8,295.06,0
843,275,39,1618.84,0
518,524,16,582.36,0
340,698,26,2147.31,0
527,315,37,3073.43,0
78,167,44,2335.71,0
408,684,33,1221.25,0
774,989,30,2409.02,0
777,807,23,1874.54,0
688,932,28,2128.53,0
179,830,50,467.23,0
499,245,46,2376.14,0
348,464,37,604.09,0
947,760,35,2420.59,0
579,63,49,4315.69,0
906,833,14,365.60,0
522,83,22,113.37,0
325,932,18,1368.34,0
782,301,33,736.53,0
639,313,9,425.86,0
467,213,36,183.30,0
608,825,37,2925.84,0
867,878,15,592.78,0
275,788,9,563.01,0
66,943,19,700.10,0
871,55,36,1294.66,0
712,318,26,1269.27,0
929,67,39,831.21,0
25,160,44,53.34,0
229,744,45,1428.34,0
184,824,5,78.84,0
493,579,28,792.48,0
737,547,15,1261.28,0
157,91,20,141.60,0
186,584,1,53.98,0
587,972,36,1154.30,0
935,716,34,1417.73,0
862,350,1,35.15,0
511,144,22,1605.67,0
924,998,14,332.48,0
223,877,49,2369.78,0
399,573,30,872.92,0
807,301,11,245.51,0
731,699,33,3036.54,0
566,94,48,3377.74,0
988,600,29,2029.62,0
813,599,27,2602.45,0
151,24,3,132.21,0
287,709,17,525.96,0
182,564,34,124.04,0
568,820,34,2678.48,0
860,165,24,1194.05,0
426,836,27,908.77,0
762,63,1,88.08,0
883,764,40,3403.55,0
673,345,36,656.42,0
666,557,17,997.95,0
383,642,13,830.89,0
853,654,28,2448.47,0
842,179,16,801.16,0
50,223,43,2311.70,0
895,660,42,2788.91,0
941,257,29,1583.25,0
856,584,43,2321.24,0
619,481,14,683.22,0
269,362,17,920.78,0
995,679,6,511.89,0
372,720,22,809.55,0
603,754,11,169.04,0
449,532,7,593.11,0
589,181,7,300.46,0
975,165,16,796.03,0
790,618,44,4220.45,0
889,648,23,138.76,0
69,199,33,2236.78,0
8,498,38,1785.50,0
955,534,27,1188.02,0
172,141,42,69.20,0
613,647,5,56.47,0
471,133,22,951.56,0
583,698,50,4129.44,0
685,625,6,252.78,0
722,181,5,214.62,0
510,429,16,435.87,0
125,423,27,477.51,0
201,270,31,898.94,0
789,843,35,539.20,0
781,257,42,2292.98,0
17,117,16,1245.01,0
820,420,42,498.56,0
463,598,11,967.61,0
575,27,30,2013.01,0
243,96,47,1139.19,0
818,49,28,367.99,0
88,298,49,1887.27,0
207,266,25,2147.94,0
365,61,23,1393.62,0
808,400,9,466.99,0
204,676,44,1277.91,0
341,356,46,547.28,0
867,388,33,2778.24,0
118,881,33,690.92,0
204,974,36,1911.03,0
177,639,15,1188.06,0
38,425,13,327.63,0
156,704,36,2477.85,0
538,460,15,796.36,0
456,391,33,2596.16,0
248,19,36,1038.62,0
947,828,16,165.38,0
264,159,31,2808.66,0
139,244,49,739.05,0
364,523,44,3447.74,0
442,961,22,1288.94,0
968,124,19,45.74,0
293,164,34,2107.48,0
835,589,9,139.33,0
933,606,38,2457.92,0
382,840,42,78.09,0
430,270,14,405.98,0
944,269,24,1581.52,0
171,882,7,177.48,0
616,738,11,958.55,0
320,332,19,834.41,0
636,339,36,1159.88,0
289,442,7,258.76,0
170,449,25,1065.41,0
586,662,50,4219.14,0
879,897,34,2592.93,0
632,61,9,545.33,0
50,553,49,1413.38,0
68,403,50,2251.16,0
450,453,13,483.30,0
45,541,28,2748.56,0
109,471,11,1002.94,0
729,774,39,3556.76,0
398,339,47,1514.28,0
854,684,43,1591.32,0
193,431,36,2562.64,0
174,352,16,645.22,0
774,79,47,1486.09,0
421,604,8,202.01,0
743,646,24,689.29,0
811,613,22,932.06,0
674,754,41,630.05,0
387,294,34,1237.87,0
297,713,11,701.41,0
162,618,6,575.52,0
559,298,25,962.89,0
971,12,47,2300.38,0
994,592,18,1307.62,0
590,834,2,97.16,0
325,166,41,2339.61,0
580,742,36,2209.11,0
544,313,47,2223.95,0
234,219,12,310.96,0
753,416,43,1259.64,0
577,681,43,1503.24,0
313,442,8,295.73,0
816,743,9,860.87,0
757,199,2,135.56,0
584,497,42,2627.62,0
110,143,47,282.23,0
897,361,36,984.78,0
855,97,45,277.83,0
260,853,12,719.21,0
770,608,6,208.03,0
444,906,13,865.66,0
888,405,9,806.14,0
344,882,14,354.97,0
592,922,17,349.18,0
972,730,16,1448.34,0
260,397,49,3861.02,0
948,972,16,513.02,0
